ticker,name,listed,asset_class,country,datasource,datasource_ticker
EGPPLN=X,EGP/PLN,TRUE,currency,n/a,yfinance,EGPPLN=X
EUR-UAH.F,EUR-UAH.F,TRUE,currency,n/a,yfinance,EUR-UAH.F
ETBUSD=X,ETB/USD,TRUE,currency,n/a,yfinance,ETBUSD=X
EUR-KGS.F,EUR-KGS.F,TRUE,currency,n/a,yfinance,EUR-KGS.F
EURCNH=X,EUR/CNH,TRUE,currency,n/a,yfinance,EURCNH=X
EUR-SGD.F,EUR-SGD.F,TRUE,currency,n/a,yfinance,EUR-SGD.F
EURXDR=X,EUR/XDR,TRUE,currency,n/a,yfinance,EURXDR=X
EUREUR=X,EUR/EUR,TRUE,currency,n/a,yfinance,EUREUR=X
EURTJS=X,EUR/TJS,TRUE,currency,n/a,yfinance,EURTJS=X
EUR-EEK.F,EUR-EEK.F,TRUE,currency,n/a,yfinance,EUR-EEK.F
EUR-IDR.F,EUR-IDR.F,TRUE,currency,n/a,yfinance,EUR-IDR.F
EURTND=X,EUR/TND,TRUE,currency,n/a,yfinance,EURTND=X
EURLTL-FIX=X,,TRUE,currency,n/a,yfinance,EURLTL-FIX=X
EUR-MVR.F,EUR-MVR.F,TRUE,currency,n/a,yfinance,EUR-MVR.F
EOLS.F,EOLS.F,TRUE,currency,n/a,yfinance,EOLS.F
EURRWF=X,EUR/RWF,TRUE,currency,n/a,yfinance,EURRWF=X
EURMZN=X,EUR/MZN,TRUE,currency,n/a,yfinance,EURMZN=X
EURKWD=X,EUR/KWD,TRUE,currency,n/a,yfinance,EURKWD=X
ERNEUR=X,ERN/EUR,TRUE,currency,n/a,yfinance,ERNEUR=X
EUR-RUB.F,EUR-RUB.F,TRUE,currency,n/a,yfinance,EUR-RUB.F
EURUSDCB.ME,,TRUE,currency,n/a,yfinance,EURUSDCB.ME
EUR-TWD.F,EUR-TWD.F,TRUE,currency,n/a,yfinance,EUR-TWD.F
XF000EURSGD5.SG,,TRUE,currency,n/a,yfinance,XF000EURSGD5.SG
EUR-LAK.F,EUR-LAK.F,TRUE,currency,n/a,yfinance,EUR-LAK.F
XF000EURJPY1.SG,,TRUE,currency,n/a,yfinance,XF000EURJPY1.SG
XF000EURUSD6.SG,,TRUE,currency,n/a,yfinance,XF000EURUSD6.SG
EURSRD=X,EUR/SRD,TRUE,currency,n/a,yfinance,EURSRD=X
EURNOK=X,EUR/NOK,TRUE,currency,n/a,yfinance,EURNOK=X
EGPTND=X,EGP/TND,TRUE,currency,n/a,yfinance,EGPTND=X
EGPLTL=X,EGP/LTL,TRUE,currency,n/a,yfinance,EGPLTL=X
EURSHP=X,EUR/SHP,TRUE,currency,n/a,yfinance,EURSHP=X
EURBND=X,EUR/BND,TRUE,currency,n/a,yfinance,EURBND=X
EURSCR=X,EUR/SCR,TRUE,currency,n/a,yfinance,EURSCR=X
EURNIO=X,EUR/NIO,TRUE,currency,n/a,yfinance,EURNIO=X
EUR-RSD.F,EUR-RSD.F,TRUE,currency,n/a,yfinance,EUR-RSD.F
EUR-KWD.F,EUR-KWD.F,TRUE,currency,n/a,yfinance,EUR-KWD.F
EURGMD=X,EUR/GMD,TRUE,currency,n/a,yfinance,EURGMD=X
EUR-CRC.F,EUR-CRC.F,TRUE,currency,n/a,yfinance,EUR-CRC.F
EUR-CVE.F,EUR-CVE.F,TRUE,currency,n/a,yfinance,EUR-CVE.F
EURWST=X,EUR/WST,TRUE,currency,n/a,yfinance,EURWST=X
EBM.PA,,TRUE,currency,n/a,yfinance,EBM.PA
EUR-LSL.F,EUR-LSL.F,TRUE,currency,n/a,yfinance,EUR-LSL.F
EGP=X,USD/EGP,TRUE,currency,n/a,yfinance,EGP=X
EUR-LKR.F,EUR-LKR.F,TRUE,currency,n/a,yfinance,EUR-LKR.F
EUR-USD.F,EUR-USD.F,TRUE,currency,n/a,yfinance,EUR-USD.F
EUR-PAB.F,EUR-PAB.F,TRUE,currency,n/a,yfinance,EUR-PAB.F
EURHKD=X,EUR/HKD,TRUE,currency,n/a,yfinance,EURHKD=X
EGPMUR=X,EGP/MUR,TRUE,currency,n/a,yfinance,EGPMUR=X
EURSGD=X,EUR/SGD,TRUE,currency,n/a,yfinance,EURSGD=X
EURCNY=X,EUR/CNY,TRUE,currency,n/a,yfinance,EURCNY=X
EUR-XPF.F,EUR-XPF.F,TRUE,currency,n/a,yfinance,EUR-XPF.F
EUR-XOF.F,EUR-XOF.F,TRUE,currency,n/a,yfinance,EUR-XOF.F
EUR-BIF.F,EUR-BIF.F,TRUE,currency,n/a,yfinance,EUR-BIF.F
EGPTHB=X,EGP/THB,TRUE,currency,n/a,yfinance,EGPTHB=X
XF000EURMXN2.SG,,TRUE,currency,n/a,yfinance,XF000EURMXN2.SG
ETBEUR=X,ETB/EUR,TRUE,currency,n/a,yfinance,ETBEUR=X
EUR-BYR.F,EUR-BYR.F,TRUE,currency,n/a,yfinance,EUR-BYR.F
EUR-NOK.F,EUR-NOK.F,TRUE,currency,n/a,yfinance,EUR-NOK.F
EGPCZK=X,EGP/CZK,TRUE,currency,n/a,yfinance,EGPCZK=X
EUR-AZN.F,EUR-AZN.F,TRUE,currency,n/a,yfinance,EUR-AZN.F
EURIDR=X,EUR/IDR,TRUE,currency,n/a,yfinance,EURIDR=X
EUR-PKR.F,EUR-PKR.F,TRUE,currency,n/a,yfinance,EUR-PKR.F
EUR-VEF.F,EUR-VEF.F,TRUE,currency,n/a,yfinance,EUR-VEF.F
EURMXN=X,EUR/MXN,TRUE,currency,n/a,yfinance,EURMXN=X
EURRON=X,EUR/RON,TRUE,currency,n/a,yfinance,EURRON=X
EUR-MXN.F,EUR-MXN.F,TRUE,currency,n/a,yfinance,EUR-MXN.F
XF000EURCAD2.SG,,TRUE,currency,n/a,yfinance,XF000EURCAD2.SG
EURHNL=X,EUR/HNL,TRUE,currency,n/a,yfinance,EURHNL=X
EUR-TND.F,EUR-TND.F,TRUE,currency,n/a,yfinance,EUR-TND.F
EUR-EUR.F,EUR-EUR.F,TRUE,currency,n/a,yfinance,EUR-EUR.F
EUR-IQD.F,EUR-IQD.F,TRUE,currency,n/a,yfinance,EUR-IQD.F
XF000EURPLN0.SG,,TRUE,currency,n/a,yfinance,XF000EURPLN0.SG
EUR-ANG.F,EUR-ANG.F,TRUE,currency,n/a,yfinance,EUR-ANG.F
EUR-FJD.F,EUR-FJD.F,TRUE,currency,n/a,yfinance,EUR-FJD.F
EGPCAD=X,EGP/CAD,TRUE,currency,n/a,yfinance,EGPCAD=X
EURGHS=X,EUR/GHS,TRUE,currency,n/a,yfinance,EURGHS=X
EURMGA=X,EUR/MGA,TRUE,currency,n/a,yfinance,EURMGA=X
XF000EURNZD6.SG,,TRUE,currency,n/a,yfinance,XF000EURNZD6.SG
EUR-MKD.F,EUR-MKD.F,TRUE,currency,n/a,yfinance,EUR-MKD.F
EURERN=X,EUR/ERN,TRUE,currency,n/a,yfinance,EURERN=X
GDEPQ.MDD,,TRUE,currency,n/a,yfinance,GDEPQ.MDD
EUR-CLP.F,EUR-CLP.F,TRUE,currency,n/a,yfinance,EUR-CLP.F
EOSF.F,EOSF.F,TRUE,currency,n/a,yfinance,EOSF.F
EURCVE=X,EUR/CVE,TRUE,currency,n/a,yfinance,EURCVE=X
EURSTD=X,EUR/STD,TRUE,currency,n/a,yfinance,EURSTD=X
EUR-UGX.F,EUR-UGX.F,TRUE,currency,n/a,yfinance,EUR-UGX.F
EGPPHP=X,EGP/PHP,TRUE,currency,n/a,yfinance,EGPPHP=X
EUR-AED.F,EUR-AED.F,TRUE,currency,n/a,yfinance,EUR-AED.F
EUR-THB.F,EUR-THB.F,TRUE,currency,n/a,yfinance,EUR-THB.F
EGPDKK=X,EGP/DKK,TRUE,currency,n/a,yfinance,EGPDKK=X
XF000EURAUD4.SG,,TRUE,currency,n/a,yfinance,XF000EURAUD4.SG
EUR-BSD.F,EUR-BSD.F,TRUE,currency,n/a,yfinance,EUR-BSD.F
EUR-RWF.F,EUR-RWF.F,TRUE,currency,n/a,yfinance,EUR-RWF.F
EUR-MZN.F,EUR-MZN.F,TRUE,currency,n/a,yfinance,EUR-MZN.F
EUR-SEK.F,EUR-SEK.F,TRUE,currency,n/a,yfinance,EUR-SEK.F
EUR-AMD.F,EUR-AMD.F,TRUE,currency,n/a,yfinance,EUR-AMD.F
EURINR=X,EUR/INR,TRUE,currency,n/a,yfinance,EURINR=X
EUR-GHS.F,EUR-GHS.F,TRUE,currency,n/a,yfinance,EUR-GHS.F
EUR-TZS.F,EUR-TZS.F,TRUE,currency,n/a,yfinance,EUR-TZS.F
GDEPM.MDD,GDEPM.MDD,TRUE,currency,n/a,yfinance,GDEPM.MDD
XF000EURRUB2.SG,,TRUE,currency,n/a,yfinance,XF000EURRUB2.SG
EUR-LTL.F,EUR-LTL.F,TRUE,currency,n/a,yfinance,EUR-LTL.F
EURHUF=X,EUR/HUF,TRUE,currency,n/a,yfinance,EURHUF=X
EUR-MDL.F,EUR-MDL.F,TRUE,currency,n/a,yfinance,EUR-MDL.F
EODL.F,EODL.F,TRUE,currency,n/a,yfinance,EODL.F
EUR-NIO.F,EUR-NIO.F,TRUE,currency,n/a,yfinance,EUR-NIO.F
EUR-MYR.F,EUR-MYR.F,TRUE,currency,n/a,yfinance,EUR-MYR.F
EURCLP=X,EUR/CLP,TRUE,currency,n/a,yfinance,EURCLP=X
EGPCNY=X,EGP/CNY,TRUE,currency,n/a,yfinance,EGPCNY=X
EUR-SRD.F,EUR-SRD.F,TRUE,currency,n/a,yfinance,EUR-SRD.F
EURCLF=X,EUR/CLF,TRUE,currency,n/a,yfinance,EURCLF=X
EUR-ALL.F,EUR-ALL.F,TRUE,currency,n/a,yfinance,EUR-ALL.F
EGPIDR=X,EGP/IDR,TRUE,currency,n/a,yfinance,EGPIDR=X
IDEPY.MDD,,TRUE,currency,n/a,yfinance,IDEPY.MDD
EODK.F,EODK.F,TRUE,currency,n/a,yfinance,EODK.F
EURLYD=X,EUR/LYD,TRUE,currency,n/a,yfinance,EURLYD=X
EUR-NGN.F,EUR-NGN.F,TRUE,currency,n/a,yfinance,EUR-NGN.F
EURTMT=X,EUR/TMT,TRUE,currency,n/a,yfinance,EURTMT=X
EOSK.F,EOSK.F,TRUE,currency,n/a,yfinance,EOSK.F
EURXCD=X,EUR/XCD,TRUE,currency,n/a,yfinance,EURXCD=X
EGPCHF=X,EGP/CHF,TRUE,currency,n/a,yfinance,EGPCHF=X
EGPTWD=X,EGP/TWD,TRUE,currency,n/a,yfinance,EGPTWD=X
ILSLVL=X,ILS/LVL,TRUE,currency,n/a,yfinance,ILSLVL=X
FJDCAD=X,FJD/CAD,TRUE,currency,n/a,yfinance,FJDCAD=X
NOKLVL=X,NOK/LVL,TRUE,currency,n/a,yfinance,NOKLVL=X
HU53.EX,HU53.EX,TRUE,currency,n/a,yfinance,HU53.EX
881341.HE,881341.HE,TRUE,currency,n/a,yfinance,881341.HE
HF30.EX,,TRUE,currency,n/a,yfinance,HF30.EX
FRF=X,USD/FRF,TRUE,currency,n/a,yfinance,FRF=X
FSH1.EX,FSH1.EX,TRUE,currency,n/a,yfinance,FSH1.EX
HU33.EX,HU33.EX,TRUE,currency,n/a,yfinance,HU33.EX
GELLVL=X,GEL/LVL,TRUE,currency,n/a,yfinance,GELLVL=X
FJD=X,USD/FJD,TRUE,currency,n/a,yfinance,FJD=X
FIMUSD=X,,TRUE,currency,n/a,yfinance,FIMUSD=X
FJDUSD=X,FJD/USD,TRUE,currency,n/a,yfinance,FJDUSD=X
FKP=X,USD/FKP,TRUE,currency,n/a,yfinance,FKP=X
FJDNZD=X,FJD/NZD,TRUE,currency,n/a,yfinance,FJDNZD=X
FJDAUD=X,FJD/AUD,TRUE,currency,n/a,yfinance,FJDAUD=X
FJDJPY=X,FJD/JPY,TRUE,currency,n/a,yfinance,FJDJPY=X
FJDEUR=X,FJD/EUR,TRUE,currency,n/a,yfinance,FJDEUR=X
881343.IR,881343.IR,TRUE,currency,n/a,yfinance,881343.IR
HF43.EX,,TRUE,currency,n/a,yfinance,HF43.EX
HU13.EX,HU13.EX,TRUE,currency,n/a,yfinance,HU13.EX
XDRLTL=X,XDR/LTL,TRUE,currency,n/a,yfinance,XDRLTL=X
FJDCHF=X,FJD/CHF,TRUE,currency,n/a,yfinance,FJDCHF=X
HF40.EX,,TRUE,currency,n/a,yfinance,HF40.EX
LVLPLN=X,LVL/PLN,TRUE,currency,n/a,yfinance,LVLPLN=X
LTLCZK=X,LTL/CZK,TRUE,currency,n/a,yfinance,LTLCZK=X
LTLPLN=X,LTL/PLN,TRUE,currency,n/a,yfinance,LTLPLN=X
SGDLVL=X,SGD/LVL,TRUE,currency,n/a,yfinance,SGDLVL=X
FJDHKD=X,FJD/HKD,TRUE,currency,n/a,yfinance,FJDHKD=X
PLNLVL=X,PLN/LVL,TRUE,currency,n/a,yfinance,PLNLVL=X
FGFX.EX,,TRUE,currency,n/a,yfinance,FGFX.EX
HF53.EX,HF53.EX,TRUE,currency,n/a,yfinance,HF53.EX
FRFCHF=X,FRF/CHF,TRUE,currency,n/a,yfinance,FRFCHF=X
FKPUSD=X,FKP/USD,TRUE,currency,n/a,yfinance,FKPUSD=X
HKDLVL=X,HKD/LVL,TRUE,currency,n/a,yfinance,HKDLVL=X
RUBLVL=X,RUB/LVL,TRUE,currency,n/a,yfinance,RUBLVL=X
FJDDKK=X,FJD/DKK,TRUE,currency,n/a,yfinance,FJDDKK=X
14596345.EX,,TRUE,currency,n/a,yfinance,14596345.EX
HF50.EX,,TRUE,currency,n/a,yfinance,HF50.EX
HU23.EX,,TRUE,currency,n/a,yfinance,HU23.EX
HF33.EX,HF33.EX,TRUE,currency,n/a,yfinance,HF33.EX
HU43.EX,,TRUE,currency,n/a,yfinance,HU43.EX
HG23.EX,,TRUE,currency,n/a,yfinance,HG23.EX
LTLLVL=X,LTL/LVL,TRUE,currency,n/a,yfinance,LTLLVL=X
HG13.EX,HG13.EX,TRUE,currency,n/a,yfinance,HG13.EX
FKPCHF=X,FKP/CHF,TRUE,currency,n/a,yfinance,FKPCHF=X
FCPU.EX,,TRUE,currency,n/a,yfinance,FCPU.EX
SEKLVL=X,SEK/LVL,TRUE,currency,n/a,yfinance,SEKLVL=X
KZTLTL=X,KZT/LTL,TRUE,currency,n/a,yfinance,KZTLTL=X
LVLCZK=X,LVL/CZK,TRUE,currency,n/a,yfinance,LVLCZK=X
FJDGBP=X,FJD/GBP,TRUE,currency,n/a,yfinance,FJDGBP=X
GBPUSD=X,GBP/USD,TRUE,currency,n/a,yfinance,GBPUSD=X
GBPJPY=X,GBP/JPY,TRUE,currency,n/a,yfinance,GBPJPY=X
GHSTWD=X,GHS/TWD,TRUE,currency,n/a,yfinance,GHSTWD=X
GBPZAR=X,GBP/ZAR,TRUE,currency,n/a,yfinance,GBPZAR=X
GBPNZD=X,GBP/NZD,TRUE,currency,n/a,yfinance,GBPNZD=X
GBPEUR=X,GBP/EUR,TRUE,currency,n/a,yfinance,GBPEUR=X
GBPCHF=X,GBP/CHF,TRUE,currency,n/a,yfinance,GBPCHF=X
GBP=X,USD/GBP,TRUE,currency,n/a,yfinance,GBP=X
GHSTRY=X,GHS/TRY,TRUE,currency,n/a,yfinance,GHSTRY=X
GHSSEK=X,GHS/SEK,TRUE,currency,n/a,yfinance,GHSSEK=X
GHSOMR=X,GHS/OMR,TRUE,currency,n/a,yfinance,GHSOMR=X
GHSMAD=X,GHS/MAD,TRUE,currency,n/a,yfinance,GHSMAD=X
GHSCZK=X,GHS/CZK,TRUE,currency,n/a,yfinance,GHSCZK=X
GHSCOP=X,GHS/COP,TRUE,currency,n/a,yfinance,GHSCOP=X
GHSCNH=X,GHS/CNH,TRUE,currency,n/a,yfinance,GHSCNH=X
GHSBWP=X,GHS/BWP,TRUE,currency,n/a,yfinance,GHSBWP=X
GHSBRL=X,GHS/BRL,TRUE,currency,n/a,yfinance,GHSBRL=X
GHSBMD=X,Ghana Cedi (b) vs Bermuda Dolla,TRUE,currency,n/a,yfinance,GHSBMD=X
GBPZWL=X,GBP/ZWL,TRUE,currency,n/a,yfinance,GBPZWL=X
GBPUAH=X,GBP/UAH,TRUE,currency,n/a,yfinance,GBPUAH=X
GBPTRY=X,GBP/TRY,TRUE,currency,n/a,yfinance,GBPTRY=X
GBPTMT=X,GBP/TMT,TRUE,currency,n/a,yfinance,GBPTMT=X
GBPTHB=X,GBP/THB,TRUE,currency,n/a,yfinance,GBPTHB=X
GBPSLL=X,GBP/SLL,TRUE,currency,n/a,yfinance,GBPSLL=X
GBPSGD=X,GBP/SGD,TRUE,currency,n/a,yfinance,GBPSGD=X
GBPLRD=X,GBP/LRD,TRUE,currency,n/a,yfinance,GBPLRD=X
GBPKES=X,GBP/KES,TRUE,currency,n/a,yfinance,GBPKES=X
GBPILS=X,GBP/ILS,TRUE,currency,n/a,yfinance,GBPILS=X
GBPGNF=X,GBP/GNF,TRUE,currency,n/a,yfinance,GBPGNF=X
GBPFJD=X,GBP/FJD,TRUE,currency,n/a,yfinance,GBPFJD=X
GBPCAD=X,GBP/CAD,TRUE,currency,n/a,yfinance,GBPCAD=X
GBPBND=X,GBP/BND,TRUE,currency,n/a,yfinance,GBPBND=X
GBPAUD=X,GBP/AUD,TRUE,currency,n/a,yfinance,GBPAUD=X
GBPANG=X,GBP/ANG,TRUE,currency,n/a,yfinance,GBPANG=X
GBPAED=X,GBP/AED,TRUE,currency,n/a,yfinance,GBPAED=X
GHSCLF=X,GHS/CLF,TRUE,currency,n/a,yfinance,GHSCLF=X
GBPJOD=X,GBP/JOD,TRUE,currency,n/a,yfinance,GBPJOD=X
GHSRON=X,GHS/RON,TRUE,currency,n/a,yfinance,GHSRON=X
GELCHF=X,GEL/CHF,TRUE,currency,n/a,yfinance,GELCHF=X
GBPGMD=X,GBP/GMD,TRUE,currency,n/a,yfinance,GBPGMD=X
GHSSBD=X,GHS/SBD,TRUE,currency,n/a,yfinance,GHSSBD=X
GHSTHB=X,GHS/THB,TRUE,currency,n/a,yfinance,GHSTHB=X
GHSQAR=X,GHS/QAR,TRUE,currency,n/a,yfinance,GHSQAR=X
GHSUGX=X,GHS/UGX,TRUE,currency,n/a,yfinance,GHSUGX=X
GBPBHD=X,GBP/BHD,TRUE,currency,n/a,yfinance,GBPBHD=X
GHSXDR=X,GHS/XDR,TRUE,currency,n/a,yfinance,GHSXDR=X
GBPFKP=X,GBP/FKP,TRUE,currency,n/a,yfinance,GBPFKP=X
GTQCAD=X,GTQ/CAD,TRUE,currency,n/a,yfinance,GTQCAD=X
19754110.SW,,TRUE,currency,n/a,yfinance,19754110.SW
GBPBRL=X,GBP/BRL,TRUE,currency,n/a,yfinance,GBPBRL=X
GBPLVL=X,GBP/LVL,TRUE,currency,n/a,yfinance,GBPLVL=X
GELUSD=X,GEL/USD,TRUE,currency,n/a,yfinance,GELUSD=X
GBPNPR=X,GBP/NPR,TRUE,currency,n/a,yfinance,GBPNPR=X
GHSPKR=X,GHS/PKR,TRUE,currency,n/a,yfinance,GHSPKR=X
GBPMYR=X,GBP/MYR,TRUE,currency,n/a,yfinance,GBPMYR=X
GTQGBP=X,GTQ/GBP,TRUE,currency,n/a,yfinance,GTQGBP=X
GBPAOA=X,GBP/AOA,TRUE,currency,n/a,yfinance,GBPAOA=X
GTQUSD=X,GTQ/USD,TRUE,currency,n/a,yfinance,GTQUSD=X
GHSKYD=X,GHS/KYD,TRUE,currency,n/a,yfinance,GHSKYD=X
GBPRUB=X,GBP/RUB,TRUE,currency,n/a,yfinance,GBPRUB=X
GHSAFN=X,Ghana Cedi (b) vs Afghanistan A,TRUE,currency,n/a,yfinance,GHSAFN=X
GBPLAK=X,GBP/LAK,TRUE,currency,n/a,yfinance,GBPLAK=X
GBPCVE=X,GBP/CVE,TRUE,currency,n/a,yfinance,GBPCVE=X
GBPIQD=X,GBP/IQD,TRUE,currency,n/a,yfinance,GBPIQD=X
GHSINR=X,GHS/INR,TRUE,currency,n/a,yfinance,GHSINR=X
GHSMWK=X,GHS/MWK,TRUE,currency,n/a,yfinance,GHSMWK=X
GBPMOP=X,GBP/MOP,TRUE,currency,n/a,yfinance,GBPMOP=X
GBPARS=X,GBP/ARS,TRUE,currency,n/a,yfinance,GBPARS=X
GBPAZN=X,GBP/AZN,TRUE,currency,n/a,yfinance,GBPAZN=X
GHS=X,USD/GHS,TRUE,currency,n/a,yfinance,GHS=X
GBPAWG=X,GBP/AWG,TRUE,currency,n/a,yfinance,GBPAWG=X
GHSCLP=X,GHS/CLP,TRUE,currency,n/a,yfinance,GHSCLP=X
GBPMVR=X,GBP/MVR,TRUE,currency,n/a,yfinance,GBPMVR=X
GHSHUF=X,GHS/HUF,TRUE,currency,n/a,yfinance,GHSHUF=X
GTQEUR=X,GTQ/EUR,TRUE,currency,n/a,yfinance,GTQEUR=X
GNF=X,USD/GNF,TRUE,currency,n/a,yfinance,GNF=X
GBPBDT=X,GBP/BDT,TRUE,currency,n/a,yfinance,GBPBDT=X
GHSLKR=X,GHS/LKR,TRUE,currency,n/a,yfinance,GHSLKR=X
GBPBTN=X,GBP/BTN,TRUE,currency,n/a,yfinance,GBPBTN=X
GBPHUF=X,GBP/HUF,TRUE,currency,n/a,yfinance,GBPHUF=X
GBPJMD=X,GBP/JMD,TRUE,currency,n/a,yfinance,GBPJMD=X
GIP=X,USD/GIP,TRUE,currency,n/a,yfinance,GIP=X
GBPCOP=X,GBP/COP,TRUE,currency,n/a,yfinance,GBPCOP=X
GBPMKD=X,GBP/MKD,TRUE,currency,n/a,yfinance,GBPMKD=X
GHSBGN=X,GHS/BGN,TRUE,currency,n/a,yfinance,GHSBGN=X
GMDCHF=X,GMD/CHF,TRUE,currency,n/a,yfinance,GMDCHF=X
GHSVND=X,GHS/VND,TRUE,currency,n/a,yfinance,GHSVND=X
GHSMUR=X,GHS/MUR,TRUE,currency,n/a,yfinance,GHSMUR=X
GBPRSD=X,GBP/RSD,TRUE,currency,n/a,yfinance,GBPRSD=X
GBPGEL=X,GBP/GEL,TRUE,currency,n/a,yfinance,GBPGEL=X
GHSIDR=X,GHS/IDR,TRUE,currency,n/a,yfinance,GHSIDR=X
GHSMOP=X,GHS/MOP,TRUE,currency,n/a,yfinance,GHSMOP=X
GBPMAD=X,GBP/MAD,TRUE,currency,n/a,yfinance,GBPMAD=X
GBPDOP=X,GBP/DOP,TRUE,currency,n/a,yfinance,GBPDOP=X
GBPMNT=X,GBP/MNT,TRUE,currency,n/a,yfinance,GBPMNT=X
GDO.AS,,TRUE,currency,n/a,yfinance,GDO.AS
GBPHTG=X,GBP/HTG,TRUE,currency,n/a,yfinance,GBPHTG=X
GBPMXN=X,GBP/MXN,TRUE,currency,n/a,yfinance,GBPMXN=X
GHSTND=X,GHS/TND,TRUE,currency,n/a,yfinance,GHSTND=X
GBPTND=X,GBP/TND,TRUE,currency,n/a,yfinance,GBPTND=X
GMDEUR=X,GMD/EUR,TRUE,currency,n/a,yfinance,GMDEUR=X
GHSDKK=X,GHS/DKK,TRUE,currency,n/a,yfinance,GHSDKK=X
GBPPLN=X,GBP/PLN,TRUE,currency,n/a,yfinance,GBPPLN=X
GHSNZD=X,GHS/NZD,TRUE,currency,n/a,yfinance,GHSNZD=X
GBPPEN=X,GBP/PEN,TRUE,currency,n/a,yfinance,GBPPEN=X
GHSPEN=X,GHS/PEN,TRUE,currency,n/a,yfinance,GHSPEN=X
GBPCNH=X,GBP/CNH,TRUE,currency,n/a,yfinance,GBPCNH=X
GBPZMK=X,,TRUE,currency,n/a,yfinance,GBPZMK=X
GBPCLP=X,GBP/CLP,TRUE,currency,n/a,yfinance,GBPCLP=X
GHSZAR=X,GHS/ZAR,TRUE,currency,n/a,yfinance,GHSZAR=X
GHSMYR=X,GHS/MYR,TRUE,currency,n/a,yfinance,GHSMYR=X
GBPCNY=X,GBP/CNY,TRUE,currency,n/a,yfinance,GBPCNY=X
GMDGBP=X,GMD/GBP,TRUE,currency,n/a,yfinance,GMDGBP=X
GBPSHP=X,GBP/SHP,TRUE,currency,n/a,yfinance,GBPSHP=X
GHSUSD=X,GHS/USD,TRUE,currency,n/a,yfinance,GHSUSD=X
GBPDJF=X,GBP/DJF,TRUE,currency,n/a,yfinance,GBPDJF=X
GLDUZ=X,,TRUE,currency,n/a,yfinance,GLDUZ=X
GBPMDL=X,GBP/MDL,TRUE,currency,n/a,yfinance,GBPMDL=X
GBPTOP=X,GBP/TOP,TRUE,currency,n/a,yfinance,GBPTOP=X
GBPLYD=X,GBP/LYD,TRUE,currency,n/a,yfinance,GBPLYD=X
GHSAUD=X,GHS/AUD,TRUE,currency,n/a,yfinance,GHSAUD=X
GBPMGA=X,GBP/MGA,TRUE,currency,n/a,yfinance,GBPMGA=X
OCPF.EX,OCPF.EX,TRUE,currency,n/a,yfinance,OCPF.EX
GBPBOB=X,GBP/BOB,TRUE,currency,n/a,yfinance,GBPBOB=X
GBPCUP=X,GBP/CUP,TRUE,currency,n/a,yfinance,GBPCUP=X
GBPOMR=X,GBP/OMR,TRUE,currency,n/a,yfinance,GBPOMR=X
GBPIDR=X,GBP/IDR,TRUE,currency,n/a,yfinance,GBPIDR=X
GBPXPF=X,GBP/XPF,TRUE,currency,n/a,yfinance,GBPXPF=X
GBPXDR=X,GBP/XDR,TRUE,currency,n/a,yfinance,GBPXDR=X
GBPCLF=X,GBP/CLF,TRUE,currency,n/a,yfinance,GBPCLF=X
19752592.SW,,TRUE,currency,n/a,yfinance,19752592.SW
GBPISK=X,GBP/ISK,TRUE,currency,n/a,yfinance,GBPISK=X
GBPUZS=X,GBP/UZS,TRUE,currency,n/a,yfinance,GBPUZS=X
GBPVND=X,GBP/VND,TRUE,currency,n/a,yfinance,GBPVND=X
GBPNIO=X,GBP/NIO,TRUE,currency,n/a,yfinance,GBPNIO=X
GBPETB=X,GBP/ETB,TRUE,currency,n/a,yfinance,GBPETB=X
GBPGHS=X,GBP/GHS,TRUE,currency,n/a,yfinance,GBPGHS=X
GBPYER=X,GBP/YER,TRUE,currency,n/a,yfinance,GBPYER=X
GBPSRD=X,GBP/SRD,TRUE,currency,n/a,yfinance,GBPSRD=X
19753828.SW,,TRUE,currency,n/a,yfinance,19753828.SW
GBPBIF=X,GBP/BIF,TRUE,currency,n/a,yfinance,GBPBIF=X
GBPGBP=X,GBP/GBP,TRUE,currency,n/a,yfinance,GBPGBP=X
GBPALL=X,GBP/ALL,TRUE,currency,n/a,yfinance,GBPALL=X
GBPVEF=X,GBP/VEF,TRUE,currency,n/a,yfinance,GBPVEF=X
GELEUR=X,GEL/EUR,TRUE,currency,n/a,yfinance,GELEUR=X
GBPBYR=X,GBP/BYR,TRUE,currency,n/a,yfinance,GBPBYR=X
GBPKGS=X,GBP/KGS,TRUE,currency,n/a,yfinance,GBPKGS=X
GBPDKK=X,GBP/DKK,TRUE,currency,n/a,yfinance,GBPDKK=X
GBPTZS=X,GBP/TZS,TRUE,currency,n/a,yfinance,GBPTZS=X
GHSXOF=X,GHS/XOF,TRUE,currency,n/a,yfinance,GHSXOF=X
GBPHNL=X,GBP/HNL,TRUE,currency,n/a,yfinance,GBPHNL=X
GHSWST=X,GHS/WST,TRUE,currency,n/a,yfinance,GHSWST=X
GHSAED=X,Ghana Cedi (b) vs UAE Dirham Sp,TRUE,currency,n/a,yfinance,GHSAED=X
GBPPKR=X,GBP/PKR,TRUE,currency,n/a,yfinance,GBPPKR=X
GBPCZK=X,GBP/CZK,TRUE,currency,n/a,yfinance,GBPCZK=X
GIPCHF=X,GIP/CHF,TRUE,currency,n/a,yfinance,GIPCHF=X
GHSILS=X,GHS/ILS,TRUE,currency,n/a,yfinance,GHSILS=X
